observableId	simulationConditionId	time	measurement	preequilibrationConditionId
Free_TGFb_obs	TREG	55.0	1.0240373329452954	preeq_ss
IL6R_Active	TREG	55.0	0.0	preeq_ss
Free_IL6_obs	TREG	55.0	0.0	preeq_ss
pSMAD3_obs	TREG	55.0	82.86367747982582	preeq_ss
STAT3d_active_obs	TREG	55.0	0.0	preeq_ss
S3S4_complex_obs	TREG	55.0	49.622637760612506	preeq_ss
S3STAT3d_complex_obs	TREG	55.0	0.0	preeq_ss
PKA_active	TREG	55.0	37.049971666053004	preeq_ss
Free_TGFb_obs	TREG	60.0	0.9338650193822798	preeq_ss
IL6R_Active	TREG	60.0	0.0	preeq_ss
Free_IL6_obs	TREG	60.0	0.0	preeq_ss
pSMAD3_obs	TREG	60.0	79.50360883122067	preeq_ss
STAT3d_active_obs	TREG	60.0	0.0	preeq_ss
S3S4_complex_obs	TREG	60.0	53.05767767704438	preeq_ss
S3STAT3d_complex_obs	TREG	60.0	0.0	preeq_ss
PKA_active	TREG	60.0	41.41265682196399	preeq_ss
Free_TGFb_obs	TREG	65.0	0.9533191159995061	preeq_ss
IL6R_Active	TREG	65.0	0.0	preeq_ss
Free_IL6_obs	TREG	65.0	0.0	preeq_ss
pSMAD3_obs	TREG	65.0	81.86211259811448	preeq_ss
STAT3d_active_obs	TREG	65.0	0.0	preeq_ss
S3S4_complex_obs	TREG	65.0	45.5183600892689	preeq_ss
S3STAT3d_complex_obs	TREG	65.0	0.0	preeq_ss
PKA_active	TREG	65.0	40.414600128253525	preeq_ss
Free_TGFb_obs	TREG	70.0	0.9702925022151603	preeq_ss
IL6R_Active	TREG	70.0	0.0	preeq_ss
Free_IL6_obs	TREG	70.0	0.0	preeq_ss
pSMAD3_obs	TREG	70.0	81.06909829746513	preeq_ss
STAT3d_active_obs	TREG	70.0	0.0	preeq_ss
S3S4_complex_obs	TREG	70.0	49.87565571777283	preeq_ss
S3STAT3d_complex_obs	TREG	70.0	0.0	preeq_ss
PKA_active	TREG	70.0	39.46185266400382	preeq_ss
Free_TGFb_obs	TREG	75.0	0.9488251253689067	preeq_ss
IL6R_Active	TREG	75.0	0.0	preeq_ss
Free_IL6_obs	TREG	75.0	0.0	preeq_ss
pSMAD3_obs	TREG	75.0	88.93297186443795	preeq_ss
STAT3d_active_obs	TREG	75.0	0.0	preeq_ss
S3S4_complex_obs	TREG	75.0	50.71020827931953	preeq_ss
S3STAT3d_complex_obs	TREG	75.0	0.0	preeq_ss
PKA_active	TREG	75.0	37.56589343867883	preeq_ss
Free_TGFb_obs	TREG	80.0	0.9680124233625126	preeq_ss
IL6R_Active	TREG	80.0	0.0	preeq_ss
Free_IL6_obs	TREG	80.0	0.0	preeq_ss
pSMAD3_obs	TREG	80.0	77.54164998213086	preeq_ss
STAT3d_active_obs	TREG	80.0	0.0	preeq_ss
S3S4_complex_obs	TREG	80.0	49.267650387820524	preeq_ss
S3STAT3d_complex_obs	TREG	80.0	0.0	preeq_ss
PKA_active	TREG	80.0	37.91174048202447	preeq_ss
Free_TGFb_obs	TREG	85.0	1.0156756923725099	preeq_ss
IL6R_Active	TREG	85.0	0.0	preeq_ss
Free_IL6_obs	TREG	85.0	0.0	preeq_ss
pSMAD3_obs	TREG	85.0	95.4061515128621	preeq_ss
STAT3d_active_obs	TREG	85.0	0.0	preeq_ss
S3S4_complex_obs	TREG	85.0	47.35622083659867	preeq_ss
S3STAT3d_complex_obs	TREG	85.0	0.0	preeq_ss
PKA_active	TREG	85.0	40.474461686862284	preeq_ss
Free_TGFb_obs	TREG	90.0	0.9593529452344837	preeq_ss
IL6R_Active	TREG	90.0	0.0	preeq_ss
Free_IL6_obs	TREG	90.0	0.0	preeq_ss
pSMAD3_obs	TREG	90.0	82.68753102742676	preeq_ss
STAT3d_active_obs	TREG	90.0	0.0	preeq_ss
S3S4_complex_obs	TREG	90.0	50.212438256423184	preeq_ss
S3STAT3d_complex_obs	TREG	90.0	0.0	preeq_ss
PKA_active	TREG	90.0	37.871651519400366	preeq_ss
Free_TGFb_obs	TREG	95.0	0.9162658527647821	preeq_ss
IL6R_Active	TREG	95.0	0.0	preeq_ss
Free_IL6_obs	TREG	95.0	0.0	preeq_ss
pSMAD3_obs	TREG	95.0	90.63484702927262	preeq_ss
STAT3d_active_obs	TREG	95.0	0.0	preeq_ss
S3S4_complex_obs	TREG	95.0	52.26928479249016	preeq_ss
S3STAT3d_complex_obs	TREG	95.0	0.0	preeq_ss
PKA_active	TREG	95.0	37.57352052683344	preeq_ss
Free_TGFb_obs	TREG	100.0	0.9517441618883814	preeq_ss
IL6R_Active	TREG	100.0	0.0	preeq_ss
Free_IL6_obs	TREG	100.0	0.0	preeq_ss
pSMAD3_obs	TREG	100.0	79.85374316542904	preeq_ss
STAT3d_active_obs	TREG	100.0	0.0	preeq_ss
S3S4_complex_obs	TREG	100.0	47.57197397923681	preeq_ss
S3STAT3d_complex_obs	TREG	100.0	0.0	preeq_ss
PKA_active	TREG	100.0	40.70858806131848	preeq_ss
Free_TGFb_obs	TH17	0.0	0.9921681051170955	preeq_ss
IL6R_Active	TH17	0.0	0.0	preeq_ss
Free_IL6_obs	TH17	0.0	96.72606152285304	preeq_ss
pSMAD3_obs	TH17	0.0	85.13104524352228	preeq_ss
STAT3d_active_obs	TH17	0.0	0.0	preeq_ss
S3S4_complex_obs	TH17	0.0	46.76816192778866	preeq_ss
S3STAT3d_complex_obs	TH17	0.0	0.0	preeq_ss
PKA_active	TH17	0.0	40.28450071028812	preeq_ss
Free_TGFb_obs	TH17	5.0	1.0789545628205217	preeq_ss
IL6R_Active	TH17	5.0	61.622811301768415	preeq_ss
Free_IL6_obs	TH17	5.0	21.53785824001437	preeq_ss
pSMAD3_obs	TH17	5.0	90.55473111140067	preeq_ss
STAT3d_active_obs	TH17	5.0	52.88085774225411	preeq_ss
S3S4_complex_obs	TH17	5.0	44.51826937482711	preeq_ss
S3STAT3d_complex_obs	TH17	5.0	43.38067344439418	preeq_ss
PKA_active	TH17	5.0	42.142804816189425	preeq_ss
Free_TGFb_obs	TH17	10.0	1.0214378219230806	preeq_ss
IL6R_Active	TH17	10.0	77.84197458656391	preeq_ss
Free_IL6_obs	TH17	10.0	19.55330761055537	preeq_ss
pSMAD3_obs	TH17	10.0	87.55676396625992	preeq_ss
STAT3d_active_obs	TH17	10.0	46.342078668689126	preeq_ss
S3S4_complex_obs	TH17	10.0	49.49090740437572	preeq_ss
S3STAT3d_complex_obs	TH17	10.0	50.16500885333312	preeq_ss
PKA_active	TH17	10.0	39.57389315903852	preeq_ss
Free_TGFb_obs	TH17	15.0	0.9808406339432006	preeq_ss
IL6R_Active	TH17	15.0	78.62928705837507	preeq_ss
Free_IL6_obs	TH17	15.0	18.254642926649858	preeq_ss
pSMAD3_obs	TH17	15.0	91.32518210663672	preeq_ss
STAT3d_active_obs	TH17	15.0	51.38227737613369	preeq_ss
S3S4_complex_obs	TH17	15.0	45.81970539407248	preeq_ss
S3STAT3d_complex_obs	TH17	15.0	47.06223885900074	preeq_ss
PKA_active	TH17	15.0	39.60729222831119	preeq_ss
Free_TGFb_obs	TH17	20.0	1.0168787274399467	preeq_ss
IL6R_Active	TH17	20.0	78.48992158238272	preeq_ss
Free_IL6_obs	TH17	20.0	19.423509350227025	preeq_ss
pSMAD3_obs	TH17	20.0	100.0641488942244	preeq_ss
STAT3d_active_obs	TH17	20.0	44.69598278505163	preeq_ss
S3S4_complex_obs	TH17	20.0	47.160458210554225	preeq_ss
S3STAT3d_complex_obs	TH17	20.0	45.533531595166295	preeq_ss
PKA_active	TH17	20.0	37.5012482544208	preeq_ss
Free_TGFb_obs	TH17	25.0	0.9560923816535625	preeq_ss
IL6R_Active	TH17	25.0	72.1042166977088	preeq_ss
